m,p,t,c,a
0.0415140755611123,0.400286821981642,0.114218933193953,1,13.87
0.0394378289480255,0.413941967259093,0.1191967445348,1,13.87
0.0395103199511472,0.408856400474075,0.117794078131822,1,13.87
0.0413989834385451,0.411023916428772,0.11759419884147,1,13.87
0.0395003311742196,0.41193678318369,0.123801449175815,1,13.87
0.0381803550986905,0.389472106698438,0.119170870452223,1,13.87
0.0395457409530224,0.384912276319557,0.124983142244877,1,13.87
0.0403631074537422,0.41249401298913,0.11713393377074,1,13.87
0.0397650274964262,0.389010429559211,0.116216622473249,1,13.87
0.0415007818341019,0.410758576813054,0.117137216550698,1,13.87
0.0381767359705341,0.39376585341179,0.122078218811357,1,13.87
0.0382182829764085,0.402594611459153,0.121811357118646,1,13.87
0.0405076654891281,0.40120153393383,0.120171405708885,1,13.87
0.0394947626409689,0.404561323087692,0.117687443057644,1,13.87
0.0406516858134512,0.38114300817175,0.118614537972894,1,13.87
0.0391676737744703,0.388526382811276,0.12266396875678,1,13.87
0.0408604796798577,0.394448905798685,0.120557639756628,1,13.87
0.0417638256467901,0.397791661411423,0.115329827274466,1,13.87
0.0381422199518955,0.388930546131382,0.115655554386413,1,13.87
0.0390167671238195,0.409247353367707,0.121652230669172,1,13.87
0.0393243280796573,0.396827640244306,0.1197651063719,1,13.87
0.0402884987149624,0.396993433837518,0.119453014219858,1,13.87
0.0403317835310007,0.395657411916519,0.120696933405939,1,13.87
0.0411344921568056,0.383528897769308,0.118541971947146,1,13.87
0.0387976301752799,0.39412303332453,0.116612142001025,1,13.87
0.038766500445497,0.398009541423069,0.122181947032846,1,13.87
0.0385135027426778,0.412147371532413,0.114911675615437,1,13.87
0.0414842295835442,0.407417585653961,0.120142890555175,1,13.87
0.0413301880034793,0.380422726285154,0.120264081853717,1,13.87
0.0382350222668608,0.408572180839428,0.123337387399388,1,13.87
0.0384794015103578,0.392945182989005,0.124394204915121,1,13.87
0.0389572633232493,0.381138985678197,0.117166277445682,1,13.87
0.0397232731998442,0.418007323624659,0.11501380829223,1,13.87
0.040458439687858,0.388540646387287,0.123043923837421,1,13.87
0.0396261181010844,0.389717242987941,0.12035174013184,1,13.87
0.0410861692746396,0.394918081301617,0.119232017616118,1,13.87
0.0415847694382515,0.409418612508192,0.116648534942246,1,13.87
0.0383543583525017,0.390497216202718,0.115817491835381,1,13.87
0.0407241760967353,0.384085139970223,0.124644937795286,1,13.87
0.0401395118570755,0.383244730791321,0.115662646052589,1,13.87
0.0390936794925252,0.410424671881151,0.125264765696741,1,13.87
0.0382571779749649,0.406691659175538,0.120753508262928,1,13.87
0.0415707042249031,0.398464347889753,0.121262205334933,1,13.87
0.0385394845393266,0.417124907155033,0.125494933364261,1,13.87
0.0388906950390443,0.394718414451415,0.122558019797492,1,13.87
0.0403856151035148,0.39390618916635,0.119339942485472,1,13.87
0.0387068122913707,0.4033156589328,0.119029347868764,1,13.87
0.0398198846957071,0.396155581976158,0.124707405081148,1,13.87
0.0409637463960363,0.390698734388748,0.116930969202135,1,13.87
0.0404286643470561,0.404602876165973,0.125130119265016,1,13.87
0.0412072330363425,0.404506199499805,0.124660853091497,1,13.87
0.039853323657868,0.38984808691635,0.123095795847894,1,13.87
0.0380194910243853,0.406127919452285,0.125463974049642,1,13.87
0.0404184043422885,0.408540135087353,0.114755721254146,1,13.87
0.0415120718687041,0.411425562091749,0.12526446420637,1,13.87
0.0414288260180855,0.412709046743923,0.12396493661799,1,13.87
0.0401623379421446,0.416543885442015,0.121172673484925,1,13.87
0.0390893540386485,0.385498670916444,0.122504394258933,1,13.87
0.0397469766769155,0.407214272411083,0.12062089696196,1,13.87
0.0383421812988799,0.387470879121465,0.118425172692304,1,13.87
0.040786553832469,0.386653712635202,0.123282008649413,1,13.87
0.0408344536361801,0.393285498398717,0.120612700049991,1,13.87
0.0406687284466914,0.415558011417533,0.118299094415498,1,13.87
0.040932196890007,0.419781155590876,0.119719742543725,1,13.87
0.0404213780044767,0.410926311379902,0.118627764483658,1,13.87
0.0395466961773292,0.382601264122203,0.119187830248188,1,13.87
0.0400262498180372,0.408676683549798,0.117614599736648,1,13.87
0.0416608280002747,0.408231922508536,0.115597481419267,1,13.87
0.0395022597867449,0.400097674844924,0.118788104286216,1,13.87
0.0384626945809242,0.402448765192511,0.119606708303248,1,13.87
0.0401007910338385,0.392789593409633,0.123376108885746,1,13.87
0.040489373542042,0.405482151723595,0.114973262689008,1,13.87
0.0414477439709749,0.41034895076101,0.125252810508646,1,13.87
0.0419841072734576,0.409448627052971,0.114689748540478,1,13.87
0.0413236525582684,0.393400319255327,0.117227659183481,1,13.87
0.038726654758786,0.395352181783047,0.124045244438086,1,13.87
0.0419489799616126,0.408440020046457,0.118138110091412,1,13.87
0.0409767302306165,0.417175709027336,0.115540799935783,1,13.87
0.0393120476968436,0.393525403442646,0.12440765966867,1,13.87
0.0380679338639312,0.400697570138543,0.120147546365672,1,13.87
0.0416828389640974,0.419670272988513,0.120656352044706,1,13.87
0.0389285198997835,0.411928287924724,0.116854096282623,1,13.87
0.0404777270044328,0.398149126637601,0.123052953259191,1,13.87
0.041111460894344,0.409367725545838,0.125584885137552,1,13.87
0.0402674411871894,0.403987798748127,0.121095348828082,1,13.87
0.039766468016101,0.40769922051593,0.116830288542956,1,13.87
0.0386400030281817,0.383146192586327,0.117727867045119,1,13.87
0.0387076003366471,0.389840495667992,0.125902065491524,1,13.87
0.0399320160981418,0.389770623736106,0.125686936720581,1,13.87
0.0407935608537441,0.38699357051103,0.119644660674938,1,13.87
0.0384388374222517,0.411800457265693,0.124416335089709,1,13.87
0.0382633792122637,0.382411307050343,0.119460363971005,1,13.87
0.0393914100303178,0.397467453657452,0.115574394808694,1,13.87
0.0401499634887919,0.409164520344823,0.115585520820075,1,13.87
0.0398317879035306,0.38402508729034,0.11881245036932,1,13.87
0.0418297870468326,0.38085580399442,0.125339510119094,1,13.87
0.0404438463453685,0.399606766815672,0.119337009577898,1,13.87
0.0386076462700875,0.41480677023997,0.119828090338834,1,13.87
0.0409128584981528,0.401702709021414,0.121569091520891,1,13.87
0.0403672480271543,0.414652203868658,0.125106538782727,1,13.87
0.038266817917036,0.417845518898698,0.1199595996673,1,13.87
0.0386145668390484,0.391842924595492,0.116024987257742,1,13.87
0.0415187882608831,0.414056935526512,0.122064352211141,1,13.87
0.0384019209705336,0.400906740565176,0.11470425903485,1,13.87
0.0393827413259808,0.413156963144937,0.1226995601999,1,13.87
0.0388458559355075,0.393593604917302,0.119511501512855,1,13.87
0.0396048233030433,0.410076888247264,0.114323266918418,1,13.87
0.0387467250539059,0.394879276774207,0.117970173036068,1,13.87
0.0407409228094498,0.406893517725759,0.123996436018706,1,13.87
0.0405429655276971,0.406604604821123,0.118269270789447,1,13.87
0.0407590923506963,0.381052558982142,0.12527905095047,1,13.87
0.0385404056177318,0.41754051233975,0.119614296845236,1,13.87
0.0418929874591716,0.391374465095961,0.120465705041209,1,13.87
0.0386286043079066,0.394065871745949,0.123277520801583,1,13.87
0.0402139128609819,0.395204891624837,0.123002516039997,1,13.87
0.039788466965778,0.382985097238887,0.115205256885951,1,13.87
0.0391688351176147,0.416679000827178,0.120057146673977,1,13.87
0.0382067358248932,0.39067067542368,0.123394521866868,1,13.87
0.0417590490033375,0.401504386449519,0.118955389289345,1,13.87
0.0403964970135828,0.417650635234201,0.123132086168359,1,13.87
0.0391405302859514,0.38850387202983,0.118977197691398,1,13.87
0.041364814526943,0.411184249200473,0.121003851171998,1,13.87
0.0391963213011019,0.407606062893366,0.121534908703869,1,13.87
0.041471975287989,0.381057855280835,0.121386197168173,1,13.87
0.0414590555311658,0.417127981476634,0.124167061992038,1,13.87
0.0401088794450398,0.394552913148928,0.11484153355825,1,13.87
0.0382362576372002,0.389253709407189,0.125225277751945,1,13.87
0.0381522735336634,0.41872582236691,0.125160562385895,1,13.87
0.0393180805377707,0.408660834171372,0.114377495298847,1,13.87
0.0392261427322844,0.413359956771236,0.120261943938671,1,13.87
0.0385572097466323,0.396181645587509,0.115911764271123,1,13.87
0.0385193581261348,0.389111138665238,0.11432095397463,1,13.87
0.0408836005786334,0.388161912690541,0.118087032918204,1,13.87
0.0404499417615805,0.382629899078273,0.11611888029946,1,13.87
0.0414258988071578,0.403181538564951,0.116421969975142,1,13.87
0.0383978745978565,0.3801644871527,0.120740420319856,1,13.87
0.0397279130026263,0.390962920428112,0.120069680050395,1,13.87
0.0380232965721653,0.417000386793231,0.119933914411415,1,13.87
0.041540210742173,0.384813384180414,0.120383912306114,1,13.87
0.0418623524838165,0.417805034761138,0.119899959707529,1,13.87
0.0408435528832372,0.410270825945615,0.119758455966693,1,13.87
0.041348319817897,0.402813014485796,0.123397012642446,1,13.87
0.0411106562638791,0.415839811625214,0.125477048487131,1,13.87
0.0405056580312218,0.40998350929977,0.116290546576493,1,13.87
0.039167990908575,0.397440855753499,0.122159357705133,1,13.87
0.0414885671212941,0.401448132038891,0.124948649944301,1,13.87
0.0394925400388312,0.407739556744134,0.123082997671932,1,13.87
0.038249203363819,0.411338278408246,0.116014439709089,1,13.87
0.0385178398643443,0.399681914177116,0.124072439149257,1,13.87
0.0391025213146223,0.394493713011942,0.12041209908097,1,13.87
0.0391332495391494,0.405592306407972,0.114452907980102,1,13.87
0.038749611147314,0.400385163873966,0.121104434203178,1,13.87
0.0399432637329441,0.41682479506374,0.118350397851035,1,13.87
0.04042605545966,0.386964107331879,0.121575159115161,1,13.87
0.0407642874104579,0.382201274805495,0.117922535035674,1,13.87
0.0419312938772395,0.398186455098251,0.117039934445054,1,13.87
0.0402590799711372,0.381828374987758,0.125253444217602,1,13.87
0.0414786375789818,0.417081587635666,0.122178262517799,1,13.87
0.0412065784023257,0.403050328652126,0.122163165543853,1,13.87
0.0416362472300368,0.415934662367147,0.119476019526792,1,13.87
0.039311382201748,0.380951574641324,0.11408604637795,1,13.87
0.0389701954903227,0.4117027434259,0.123587997009417,1,13.87
0.0399668324253362,0.414001872355869,0.121508136857708,1,13.87
0.0418910940176359,0.401475408667798,0.124015687369933,1,13.87
0.0402193128360412,0.397141123917014,0.11750766678216,1,13.87
0.0419550581402399,0.400335448923438,0.116289592101176,1,13.87
0.0389947796599059,0.395661829898062,0.11647915944741,1,13.87
0.0398926902604156,0.398919437007498,0.122618304749352,1,13.87
0.041803210329056,0.409393597208749,0.121423656721306,1,13.87
0.0389110505239029,0.415402734636569,0.120168382897188,1,13.87
0.0411012179936474,0.4078885509429,0.125883304487931,1,13.87
0.0386253367617894,0.385231611664076,0.116044283750055,1,13.87
0.0395011140053021,0.409054354958887,0.118669243628402,1,13.87
0.0380226169096326,0.406246451260071,0.12303190103205,1,13.87
0.0393570846986329,0.399895676286994,0.117741886527825,1,13.87
0.0412335659859109,0.407076202726413,0.125168678496424,1,13.87
0.0402916484496949,0.419627095412471,0.11465462008333,1,13.87
0.0418450025458666,0.396217263750965,0.122223358820088,1,13.87
0.0419799664156568,0.413515687100493,0.116951907476086,1,13.87
0.0394799080452052,0.411672045076113,0.114385304054914,1,13.87
0.0381362240801899,0.380738612356875,0.119369409882293,1,13.87
0.041183993189118,0.417474758778878,0.116415747094493,1,13.87
0.0390232181326756,0.382387256609035,0.125624159423316,1,13.87
0.0389181641595049,0.381323135990718,0.115533864410725,1,13.87
0.0381131852715085,0.41407614914255,0.117386662364013,1,13.87
0.0406132513449157,0.416863805262703,0.117508205094101,1,13.87
0.0411176580541783,0.383452587896637,0.116146700786516,1,13.87
0.0383967182961581,0.41639601494706,0.114581096700403,1,13.87
0.0384881699680104,0.394146532467635,0.116781257368531,1,13.87
0.0402932359564617,0.392110752413866,0.123281382510189,1,13.87
0.0390686455864238,0.417283101862008,0.124059668488059,1,13.87
0.0418624273407009,0.395916504606185,0.120182746536847,1,13.87
0.0402129224701369,0.419329696855368,0.120412242042911,1,13.87
0.0393465018316179,0.419293354152237,0.124632375023032,1,13.87
0.0404812752765591,0.41484498682495,0.121065938202393,1,13.87
0.0409911510571606,0.385050053065492,0.121640879072728,1,13.87
0.0393350237722025,0.399635520124533,0.116704607200518,1,13.87
0.0396191674065161,0.41840432130495,0.121348734298331,1,13.87
0.0388338515856336,0.383068614596247,0.121023492905656,1,13.87
0.0403348691288781,0.381476259097401,0.124758170860264,1,13.87
0.0408837593841711,0.38474395370499,0.119721488757318,1,13.87
0.0401342035891774,0.405404169053937,0.125488836711788,1,13.87
0.0405153543840695,0.409845916570045,0.124230339426949,1,13.87
0.0418751056180716,0.380114626094173,0.114959570485439,1,13.87
0.0393496212487408,0.404280002667738,0.115493206202281,1,13.87
0.0414720143760343,0.385227981328906,0.118364452093853,1,13.87
0.0387309475949161,0.404508076725743,0.125119219376437,1,13.87
0.0380209868261176,0.398138659077332,0.120635104079152,1,13.87
0.0381002861107524,0.406884658291231,0.122128355494061,1,13.87
0.0397377693556979,0.401317958308681,0.114623134654915,1,13.87
0.039704288831428,0.385711316797722,0.125857495078227,1,13.87
0.0417122820040863,0.414898720669603,0.118735252852889,1,13.87
0.0381029574397437,0.410989776591376,0.118226336231336,1,13.87
0.0407575043619299,0.388481728694392,0.115337877719462,1,13.87
0.0414206565225726,0.41451114570052,0.115510493596497,1,13.87
0.0413775631483095,0.412273013407787,0.117317685175506,1,13.87
0.039522415115978,0.396739065253435,0.114791191154651,1,13.87
0.0411610275083438,0.406085707944455,0.125703364539708,1,13.87
0.0400633441057045,0.401272889238204,0.115582429963163,1,13.87
0.0396292295823416,0.40766885697403,0.122343222823845,1,13.87
0.0413283170401954,0.410818325517821,0.125842419698871,1,13.87
0.0394625518452228,0.386029579871509,0.125708404280108,1,13.87
0.0410663426127575,0.387094481750969,0.116886220001979,1,13.87
0.0409351935242398,0.414986972293291,0.117212817074175,1,13.87
0.0413133534209052,0.415181981675942,0.11464501386366,1,13.87
0.0414150793494557,0.418117693460355,0.115579058364671,1,13.87
0.0382076370991845,0.401857664517366,0.119240341917219,1,13.87
0.0388185458027436,0.383605996735163,0.114054251221103,1,13.87
0.040605400309998,0.403828964315,0.125307456165845,1,13.87
0.0397967001608325,0.395072924007403,0.11410548094621,1,13.87
0.0397727692870011,0.393574729639112,0.115681687644498,1,13.87
0.0380149244678659,0.411906614139828,0.117523956202787,1,13.87
0.039773988964467,0.391843561347949,0.117144746734067,1,13.87
0.0382948052563585,0.41168768997696,0.117605097492311,1,13.87
0.0393443662014081,0.414494563373669,0.115822334677572,1,13.87
0.0401234845965359,0.401572913593714,0.123533974054501,1,13.87
0.0413707308962913,0.417241573209887,0.123111110438977,1,13.87
0.0385038569137333,0.39200006404783,0.118520255561012,1,13.87
0.0413867349442741,0.411140342535089,0.122385960898636,1,13.87
0.0395687267505461,0.401967504179673,0.121140336680412,1,13.87
0.0416768414412334,0.399303234365071,0.114883001426234,1,13.87
0.0401628632596518,0.404203521840116,0.123321414315069,1,13.87
0.040622853991052,0.403112802043828,0.117449349956513,1,13.87
0.0400865764702877,0.398824172734138,0.115483232662405,1,13.87
0.0386214065329799,0.410665583177163,0.114576210686518,1,13.87
0.0394020326252625,0.398395244258349,0.114582426891167,1,13.87
0.0409813855503602,0.417041144650226,0.123031814343158,1,13.87
0.0393879336861875,0.415750017773636,0.115701237396843,1,13.87
0.0399101380523792,0.417040008450032,0.120496913283152,1,13.87
0.0413683023133931,0.387185829484526,0.117314029746172,1,13.87
0.0411364349433836,0.404543449786012,0.121572637595321,1,13.87
0.0384734313363889,0.418959055090899,0.115493607391922,1,13.87
0.0383168277097972,0.414964376163951,0.121258322265057,1,13.87
0.0408607122755128,0.418395379012949,0.11632347287409,1,13.87
0.0383365293107992,0.418442378882538,0.125582896052256,1,13.87
0.0407476273603522,0.385531729875297,0.121772996934426,1,13.87
0.0408140112536602,0.388988355461931,0.125947197934753,1,13.87
0.0412724493241671,0.407433644720555,0.118742038642156,1,13.87
0.0395290514728323,0.397839451819343,0.124468620922681,1,13.87
0.038831151661552,0.411833704913767,0.122297159605088,1,13.87
0.0396188694525598,0.3858424418195,0.114557972384771,1,13.87
0.0386919163515435,0.390405544009742,0.125480081789375,1,13.87
0.0404342351918384,0.390023175443345,0.123420015634387,1,13.87
0.0384938939552474,0.405743877520656,0.124817901214638,1,13.87
0.0410692635639659,0.415525183665432,0.114911586292765,1,13.87
0.041855984207871,0.402429395671586,0.12419466354411,1,13.87
0.0408955035976853,0.41783736619129,0.122360234879496,1,13.87
0.0391602292162996,0.387887410848022,0.115888568075253,1,13.87
0.0390299111970056,0.388653929468245,0.120312311333634,1,13.87
0.0391387257166724,0.383059601398362,0.124621080661151,1,13.87
0.0406650072894441,0.380050806506709,0.124680283159409,1,13.87
0.0417495065954223,0.380678285679444,0.122367260759832,1,13.87
0.0406099538234429,0.402063355601897,0.120208775294094,1,13.87
0.040162460736667,0.390946068797311,0.115862741401944,1,13.87
0.0387518819336424,0.397432148486985,0.118356644158446,1,13.87
0.0412049702076805,0.380238158053094,0.121074560750303,1,13.87
0.0381237756447096,0.397295313157428,0.118958545371681,1,13.87
0.0389069987216579,0.418987198696702,0.120118184425542,1,13.87
0.0388145407464011,0.38767723667491,0.124677846741443,1,13.87
0.0410090442495055,0.396156050660022,0.122661396577427,1,13.87
0.0419463623282722,0.401562116643699,0.119084488798888,1,13.87
0.041382806986124,0.406298821521245,0.118407653646062,1,13.87
0.0390943078124484,0.385797980470825,0.117656997690812,1,13.87
0.0419328226873708,0.412432628398163,0.119613183615006,1,13.87
0.0407698227440933,0.384191069262597,0.114340719130884,1,13.87
0.0390540109203133,0.41949533982369,0.116479701112266,1,13.87
0.0383445728321351,0.394323350373818,0.124015172501192,1,13.87
0.0385312497044559,0.387454300021976,0.125406145634415,1,13.87
0.0418021454529045,0.418376461600385,0.116721046085995,1,13.87
0.03953468623795,0.415024887383028,0.125509227354335,1,13.87
0.0391144894307439,0.38372065255125,0.116427373381183,1,13.87
0.0407267709143475,0.401177212864049,0.124049356706613,1,13.87
0.0392894950356489,0.403490214615755,0.121674516658066,1,13.87
0.0381469504505595,0.382205498246128,0.114767803017192,1,13.87
0.0418591013319705,0.383326250064239,0.119463175206738,1,13.87
0.0400345436448369,0.388412336885238,0.12598143579466,1,13.87
0.0406925926822845,0.383060223934393,0.116540321711408,1,13.87
0.0400228417878943,0.418006380613554,0.12093073352008,1,13.87
0.0404080163615866,0.38858185761606,0.122070802446938,1,13.87
0.0405365712242243,0.394223228491023,0.115830984267457,1,13.87
0.0409551979306253,0.413496520243845,0.118409688306959,1,13.87
0.0382933136045632,0.415688693334933,0.116817675091343,1,13.87
0.0399482461529097,0.411857112222805,0.11770325539483,1,13.87
0.0412284899935019,0.410012524861702,0.124341009286522,1,13.87
0.0411825700786139,0.417994420326425,0.122950050002412,1,13.87
0.0387614063616694,0.40985802510197,0.115310696772617,1,13.87
0.0410933021663884,0.419771960402351,0.117807263396431,1,13.87
0.0412620817619141,0.396616476068454,0.119359781747002,1,13.87
0.0410507019383976,0.404757597078798,0.117777392544478,1,13.87
0.0410529086898548,0.389829386092196,0.120089681337136,1,13.87
0.0385187946618321,0.406426184674998,0.114878774448562,1,13.87
0.0414029890220732,0.403831818944141,0.122127746312875,1,13.87
0.0412217675077599,0.410042281762501,0.12358127603813,1,13.87
0.0396514956829969,0.390936899211477,0.116578252074467,1,13.87
0.0407381406520085,0.397390425689603,0.120717144849084,1,13.87
0.0404396232964405,0.411547811797023,0.114737154607714,1,13.87
0.0404861353296095,0.418975336396145,0.124256156397503,1,13.87
0.039781903156472,0.392928630822542,0.115859516033793,1,13.87
0.0394085429696734,0.395991944462295,0.124933504902989,1,13.87
0.0398997324975092,0.415764838173627,0.122250125851425,1,13.87
0.0410989715527357,0.412341990588112,0.117815623573727,1,13.87
0.0416569735667013,0.383901039389833,0.124371814799437,1,13.87
0.0414600562252273,0.406955896831157,0.120673967924993,1,13.87
0.0393197710914906,0.383517246872718,0.117978918011156,1,13.87
0.0383264258172855,0.385596625210969,0.117447349652849,1,13.87
0.0402191686592627,0.392814913968168,0.123356117682059,1,13.87
0.0402832707388509,0.402379248498597,0.12252843494604,1,13.87
0.0417507058241507,0.384698813521979,0.123530617734931,1,13.87
0.0384583081374741,0.401980376110293,0.121808926576525,1,13.87
0.0410075083764416,0.386504980543502,0.123276140155341,1,13.87
0.0414185919522235,0.401707816951079,0.121132016974054,1,13.87
0.0399829863419112,0.419656839406203,0.115614784665756,1,13.87
0.0380605279029099,0.41241400057049,0.122731216389024,1,13.87
0.0396006271444484,0.412774082763352,0.122306100772518,1,13.87
0.0405661404175737,0.406451098488881,0.114161519459992,1,13.87
0.0387525908980722,0.390586850180765,0.11617411967388,1,13.87
0.0400745381645905,0.408034678739693,0.123414898061622,1,13.87
0.0416604890930166,0.393103639593344,0.116118780673407,1,13.87
0.0385581547969992,0.402989866802854,0.121706211937862,1,13.87
0.0403608794078678,0.394427451390816,0.122634989151195,1,13.87
0.0399120739914894,0.388953400898266,0.11909305631477,1,13.87
0.0383650866197057,0.385966375686614,0.115794362552797,1,13.87
0.0407118753308472,0.402114672870955,0.123670786616874,1,13.87
0.0402957833366897,0.390866540474176,0.121278009649056,1,13.87
0.0402872576830351,0.419409242490035,0.114216944240101,1,13.87
0.0400155723429454,0.408566458529798,0.122287167076947,1,13.87
0.0390752148759901,0.402044191222666,0.114709136173875,1,13.87
0.0401527365332341,0.39950799499486,0.117652918565488,1,13.87
0.0393683600218791,0.413561549349057,0.121559611595347,1,13.87
0.0399140561573907,0.419724513365809,0.122719050361339,1,13.87
0.0402108193882259,0.405548616336388,0.118537808156223,1,13.87
0.0402331461423594,0.41018897239475,0.115157144044402,1,13.87
0.0399873656807845,0.414338223057315,0.121143190981105,1,13.87
0.0382335605326327,0.399403635544417,0.115547209765341,1,13.87
0.0410680700638747,0.384922196060916,0.122617647462598,1,13.87
0.0381346560144146,0.417198780937272,0.120375752438331,1,13.87
0.0402808487064247,0.407572178236323,0.117174236342608,1,13.87
0.0411255613231345,0.41693399493863,0.118728479351327,1,13.87
0.0406643357983121,0.418186013411724,0.125022946805935,1,13.87
0.0402516078370526,0.412015659550059,0.124779808729374,1,13.87
0.0396523589827082,0.388130596883654,0.116400378141249,1,13.87
0.0419342026758377,0.416818873834582,0.123313419228399,1,13.87
0.0402065991582682,0.408456694378974,0.114751354131661,1,13.87
0.0404255169648859,0.389872484999434,0.114022035913684,1,13.87
0.0397017236186816,0.419582550891063,0.11484302974287,1,13.87
0.0418736592794054,0.415088929486518,0.116884423476826,1,13.87
0.0383150907137351,0.405424027943462,0.121394476266222,1,13.87
0.0413584105291361,0.410747397313466,0.114655685173845,1,13.87
0.040172068679152,0.392884788103832,0.116932600796198,1,13.87
0.0386825080292838,0.418038108102818,0.118060586280808,1,13.87
0.0394808047678242,0.406449145996051,0.119588236993377,1,13.87
0.0390382052907375,0.407211596728422,0.120371390898593,1,13.87
0.0407127817913152,0.391932818567784,0.11526409708768,1,13.87
0.0407291783983551,0.411199286327116,0.123931504533735,1,13.87
0.0400172337624259,0.405368874279099,0.122720437530818,1,13.87
0.0394252644312984,0.392861925067134,0.119549291712866,1,13.87
0.0405839928210494,0.393755521864999,0.121072598156333,1,13.87
0.0387117659650121,0.391862131163742,0.114549722038459,1,13.87
0.0411843812342843,0.395828382630305,0.117839209145096,1,13.87
0.0402036541319498,0.380583143996695,0.124310121560029,1,13.87
0.041445482867703,0.411081992347587,0.11525883167668,1,13.87
0.0419039448768135,0.400419593559578,0.118721637361003,1,13.87
0.0419017438413459,0.397915553484806,0.124368937593511,1,13.87
0.0383827098472228,0.393909191155684,0.11487303105616,1,13.87
0.0418615831067912,0.391246919027013,0.114961629850613,1,13.87
0.0386521824862767,0.401543117407055,0.119627534461249,1,13.87
0.0406981549724439,0.384981781153282,0.117021188381475,1,13.87
0.039404392513243,0.400910954370228,0.118022048536893,1,13.87
0.0396067185527561,0.400187339355811,0.115555072554947,1,13.87
0.0418538233091152,0.383586285391077,0.117703945160558,1,13.87
0.0397896602772803,0.417598516280709,0.122653251953355,1,13.87
0.0405565279401344,0.381412579791836,0.121699385570362,1,13.87
0.0384044069912789,0.383239286515306,0.124825744285967,1,13.87
0.039979631032165,0.395524521016734,0.117163515938514,1,13.87
0.0407981097168258,0.382269257874658,0.123464598301218,1,13.87
0.0413577504868973,0.399385371391784,0.116801742286051,1,13.87
0.0392571405163761,0.419817094585463,0.116269579999048,1,13.87
0.0413756191877283,0.401132660372982,0.121978455975386,1,13.87
0.0392697501015101,0.412412956586887,0.115231479584086,1,13.87
0.0397856887515926,0.395462046859301,0.123295774153046,1,13.87
0.0411871648773769,0.380994378932995,0.125989680732832,1,13.87
0.0410712996735788,0.381402548528493,0.124444313547787,1,13.87
0.0384371721794731,0.414664669441777,0.123858306841494,1,13.87
0.0406410531334618,0.405294597226324,0.116525777860917,1,13.87
0.0417324376044684,0.39829130911499,0.115320343240366,1,13.87
0.0418869289830454,0.397415092594033,0.116855507077582,1,13.87
0.041811084767381,0.395666197009074,0.123159936494105,1,13.87
0.038895448486434,0.384099099970519,0.114257051954747,1,13.87
0.0390347446683744,0.381356121078428,0.122996182574713,1,13.87
0.0415277929149155,0.402455629376133,0.12562428194831,1,13.87
0.0417971317794862,0.409552556490787,0.117162300169345,1,13.87
0.0407435384678918,0.412418594793179,0.1158096874315,1,13.87
0.0399481136811291,0.408145240972931,0.121153022435542,1,13.87
0.0418846457661636,0.402974887211373,0.120893316183832,1,13.87
0.040403679824036,0.385440653864065,0.114419195941374,1,13.87
0.0390917972970257,0.407585937025905,0.125827089508688,1,13.87
0.0410653934039308,0.406666393386743,0.120435797255253,1,13.87
0.0406676820942513,0.401735391134538,0.115071261809761,1,13.87
0.0418391711259178,0.409289725305998,0.12468791914474,1,13.87
0.0411772972673064,0.401408706977397,0.118108808861027,1,13.87
0.0398978458199071,0.380343185513385,0.119097602936073,1,13.87
0.0396421439998688,0.404182846287343,0.12109058837429,1,13.87
0.0391039083557298,0.381711445591504,0.124447840255814,1,13.87
0.0394878023203154,0.385954957415395,0.116031782895903,1,13.87
0.0403808824992587,0.414058621527484,0.114529353975806,1,13.87
0.0389911700998662,0.388739554696969,0.122741339924743,1,13.87
0.0384277505752788,0.398124302262822,0.116324583141329,1,13.87
0.0387350422718244,0.41547076978658,0.116561839343666,1,13.87
0.0386611002874849,0.397930905667559,0.12387129787209,1,13.87
0.0415180259784373,0.406256450905722,0.120574910908582,1,13.87
0.0397014305202449,0.412484752689707,0.121704359265754,1,13.87
0.0419908153540117,0.399535504607679,0.120110825623132,1,13.87
0.0406983579830827,0.409011665864383,0.116667124056302,1,13.87
0.0393846528589909,0.413673915803316,0.125703195502071,1,13.87
0.041902284861416,0.40408681722237,0.11624333898651,1,13.87
0.038496668616725,0.407998602473839,0.123100975155806,1,13.87
0.040732483751428,0.408721983384878,0.116553397407412,1,13.87
0.0399227696409185,0.419976285118441,0.124569570919978,1,13.87
0.0417945337437852,0.415714417592763,0.116547900374764,1,13.87
0.0390181879679382,0.405074257401234,0.120225205288916,1,13.87
0.0389864150063477,0.382550236372586,0.116021322282467,1,13.87
0.0408243126900665,0.414322808518742,0.117237909025299,1,13.87
0.0402325213100099,0.387959009436532,0.125042893880502,1,13.87
0.0389158412867271,0.400725986929724,0.117072720970134,1,13.87
0.0419059430141244,0.415951196032482,0.125510522037846,1,13.87
0.0395238610760474,0.383584074082875,0.122792848894205,1,13.87
0.0397406753141198,0.38572815086331,0.117685263984134,1,13.87
0.040015780182321,0.40938628576162,0.121776242802749,1,13.87
0.0419787897569144,0.387246106481957,0.119525473614295,1,13.87
0.0406247713085658,0.412488788619924,0.123316364021978,1,13.87
0.0387209485315729,0.413676580033706,0.121853472925778,1,13.87
0.0399098233636575,0.404463156142525,0.118539376857833,1,13.87
